id,amountUSD,fullParkedAmountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalAmount,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,refCode,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Location.organizationLevels,sourceObjects_Organization.id,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_Organization.organizationLevels,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_UsageYear.organizationLevels,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Emergency.organizationLevels,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_GlobalCluster.organizationLevels,destinationObjects_Location.id,destinationObjects_Location.name,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Location.organizationSubTypes,destinationObjects_Location.organizationLevels,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_Organization.organizationLevels,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_UsageYear.organizationLevels,reportDetails_sourceType,reportDetails_organization,reportDetails_reportChannel,reportDetails_date
294142,0,4750000,,294146|294147|294149|294151|294152,financial,2023-11-21T11:13:16.590Z,2022-09-30T00:00:00Z,2022-09-30T00:00:00Z,Global Health Security,tightly earmarked,,2023-11-15T00:00:00Z,Parked,Multiyear,TRUE,,,Traditional aid,,commitment,2023-11-21T11:28:44.017Z,1,incoming,shared,7200GH22IO00005,237,United States,single,,,,2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,44,2023,single,,,,,,,,,,,,,,,,185,Rwanda,single,,,,8417,UN Agencies (Confidential),single,Multilateral Organizations,UN Agencies,International Actors,44; 45; 46; 47; 48,2023; 2024; 2025; 2026; 2027,shared; shared; shared; shared; shared,NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL,Primary,UN Agencies (Confidential),Email,2023-11-18T00:00:00.000Z
294152,1000000,1000000,,,financial,2023-11-21T11:27:44.444Z,2022-09-30T00:00:00Z,2022-09-30T00:00:00Z,Global Health Security,tightly earmarked,,2023-11-15T00:00:00Z,Parked,Multiyear,TRUE,,,Traditional aid,294142,commitment,2023-11-21T11:28:43.945Z,1,incoming,single,7200GH22IO00005,237,United States,single,,,,2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,44,2023,single,,,,,,,,,,7,Health,single,,,,185,Rwanda,single,,,,8417,UN Agencies (Confidential),single,Multilateral Organizations,UN Agencies,International Actors,48,2027,single,,,,Primary,UN Agencies (Confidential),Email,2023-11-18T00:00:00.000Z
294615,3232759,,,,financial,2023-11-23T06:36:47.198Z,2023-11-23T00:00:00Z,,Asia IKRK Op. Appeals 2023,earmarked,0.928,2023-11-23T00:00:00Z,Standard,,TRUE,3000000,CHF,Traditional aid,,paid,2023-11-23T06:36:47.198Z,1,incoming,single,7F-11109.01,217,Switzerland,single,,,,2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,44,2023,single,,,,,,,,,,10,Protection,single,,,,1,Afghanistan,single,,,,2967,International Committee of the Red Cross,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,48,2027,single,,,,Primary,"Switzerland, Government of",Email,2023-11-23T00:00:00.000Z
294661,3729059,3729059,2023,,financial,2023-11-23T09:47:43.906Z,2023-11-06T00:00:00Z,2023-11-06T00:00:00Z,"Protection - Gender-Based Violence	GAASHAN programme- Deliver protection services to address gender-based violence and child abuse, as well as sustainable approaches to preventative programming.",earmarked,0.824,2023-11-23T00:00:00Z,Parked,Multiyear,TRUE,3072745,GBP,Traditional aid,,commitment,2023-11-23T09:47:43.906Z,1,incoming,shared,300978-407,236,United Kingdom,single,,,,2917,"United Kingdom, Government of",single,Governments,National Governments,National and Sub-National State Actors,44,2023,single,,,,,,,,,,13,Protection - Gender-Based Violence,single,,,,206,Somalia,single,,,,2849,Save the Children,single,NGOs,International NGOs,International Actors,47; 48,2026; 2027,shared; shared,NULL; NULL,NULL; NULL,NULL; NULL,Primary,"United Kingdom, Government of",Email,2023-11-23T00:00:00.000Z
294662,2899189,2899189,2023,,financial,2023-11-23T09:48:22.354Z,2023-11-06T00:00:00Z,2023-11-06T00:00:00Z,"Protection - Gender-Based Violence	GAASHAN programme- Deliver protection services to address gender-based violence and child abuse, as well as sustainable approaches to preventative programming.",earmarked,0.824,2023-11-23T00:00:00Z,Parked,Multiyear,TRUE,2388932,GBP,Traditional aid,,commitment,2023-11-23T09:48:22.354Z,1,incoming,shared,300978-407,236,United Kingdom,single,,,,2917,"United Kingdom, Government of",single,Governments,National Governments,National and Sub-National State Actors,44,2023,single,,,,,,,,,,13,Protection - Gender-Based Violence,single,,,,206,Somalia,single,,,,2849,Save the Children,single,NGOs,International NGOs,International Actors,48; 49,2027; 2028,shared; shared,NULL; NULL,NULL; NULL,NULL; NULL,Primary,"United Kingdom, Government of",Email,2023-11-23T00:00:00.000Z
294666,6628221,6628221,2023,,financial,2023-11-23T10:10:48.967Z,2023-09-05T00:00:00Z,2023-09-05T00:00:00Z,Multi-Sector	Danwadaag- Reducing Vulnerabilities of Displaced Communities through Durable Solutions Programming in Somalia,earmarked,0.824,2023-11-23T00:00:00Z,Parked,Multiyear,TRUE,5461654,GBP,Traditional aid,,commitment,2023-11-23T10:10:48.967Z,1,incoming,shared,300978-406,236,United Kingdom,single,,,,2917,"United Kingdom, Government of",single,Governments,National Governments,National and Sub-National State Actors,44,2023,single,,,,,,,,,,26479,Multi-sector,single,,,,206,Somalia,single,,,,2986,International Organization for Migration,single,Multilateral Organizations,UN Agencies,International Actors,47; 48,2026; 2027,shared; shared,NULL; NULL,NULL; NULL,NULL; NULL,Primary,"United Kingdom, Government of",Email,2023-11-23T00:00:00.000Z
294667,6628220,6628220,2023,,financial,2023-11-23T10:11:18.452Z,2023-09-05T00:00:00Z,2023-09-05T00:00:00Z,Multi-Sector	Danwadaag- Reducing Vulnerabilities of Displaced Communities through Durable Solutions Programming in Somalia,earmarked,0.824,2023-11-23T00:00:00Z,Parked,Multiyear,TRUE,5461653,GBP,Traditional aid,,commitment,2023-11-23T10:11:18.452Z,1,incoming,shared,300978-406,236,United Kingdom,single,,,,2917,"United Kingdom, Government of",single,Governments,National Governments,National and Sub-National State Actors,44,2023,single,,,,,,,,,,26479,Multi-sector,single,,,,206,Somalia,single,,,,2986,International Organization for Migration,single,Multilateral Organizations,UN Agencies,International Actors,49; 48,2028; 2027,shared; shared,NULL; NULL,NULL; NULL,NULL; NULL,Primary,"United Kingdom, Government of",Email,2023-11-23T00:00:00.000Z
294671,0,15391083,2023,314393|314389|314390|314391|314392|326456,financial,2023-11-23T10:17:58.714Z,2023-07-05T00:00:00Z,2023-07-05T00:00:00Z,Multi-Sector	BRCiS III- The project aims to enhance the resilience of targeted communities by supporting vulnerable rural communities to cope with shocks and stresses.,earmarked,0.785,2023-11-23T00:00:00Z,Parked,Multiyear,TRUE,0,GBP,Traditional aid,,commitment,2024-11-01T15:29:57.634Z,1,incoming,shared,300978-405,236,United Kingdom,single,,,,2917,"United Kingdom, Government of",single,Governments,National Governments,National and Sub-National State Actors,44,2023,single,,,,,,,,,,,,,,,,206,Somalia,single,,,,2178,Norwegian Refugee Council,single,NGOs,International NGOs,International Actors,45; 46; 44; 47; 48,2024; 2025; 2023; 2026; 2027,shared; shared; shared; shared; shared,NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL,Primary,"United Kingdom, Government of",Email,2023-11-23T00:00:00.000Z
294673,15286624,15286624,2023,,financial,2023-11-23T10:18:36.957Z,2023-07-05T00:00:00Z,2023-07-05T00:00:00Z,Multi-Sector	BRCiS III- The project aims to enhance the resilience of targeted communities by supporting vulnerable rural communities to cope with shocks and stresses.,earmarked,0.785,2023-11-23T00:00:00Z,Parked,Multiyear,TRUE,12000000,GBP,Traditional aid,,commitment,2023-11-23T10:18:36.957Z,1,incoming,shared,300978-405,236,United Kingdom,single,,,,2917,"United Kingdom, Government of",single,Governments,National Governments,National and Sub-National State Actors,44,2023,single,,,,,,,,,,26479,Multi-sector,single,,,,206,Somalia,single,,,,2178,Norwegian Refugee Council,single,NGOs,International NGOs,International Actors,47; 48,2026; 2027,shared; shared,NULL; NULL,NULL; NULL,NULL; NULL,Primary,"United Kingdom, Government of",Email,2023-11-23T00:00:00.000Z
294674,15286624,15286624,2023,,financial,2023-11-23T10:18:56.310Z,2023-07-05T00:00:00Z,2023-07-05T00:00:00Z,Multi-Sector	BRCiS III- The project aims to enhance the resilience of targeted communities by supporting vulnerable rural communities to cope with shocks and stresses.,earmarked,0.785,2023-11-23T00:00:00Z,Parked,Multiyear,TRUE,12000000,GBP,Traditional aid,,commitment,2023-11-23T10:18:56.310Z,1,incoming,shared,300978-405,236,United Kingdom,single,,,,2917,"United Kingdom, Government of",single,Governments,National Governments,National and Sub-National State Actors,44,2023,single,,,,,,,,,,26479,Multi-sector,single,,,,206,Somalia,single,,,,2178,Norwegian Refugee Council,single,NGOs,International NGOs,International Actors,48; 49,2027; 2028,shared; shared,NULL; NULL,NULL; NULL,NULL; NULL,Primary,"United Kingdom, Government of",Email,2023-11-23T00:00:00.000Z
294679,310559,310559,2023,,financial,2023-11-23T10:30:14.718Z,2023-06-01T00:00:00Z,2023-06-01T00:00:00Z,Coordination and Support Services	To assist humanitarian and non-profit organizations in fulfilling their mandates though the provision of essential security coordination and information services that help to understand the operating environment and reduce the risks confronting their staff and operations.,earmarked,0.805,2023-11-23T00:00:00Z,Parked,Multiyear,TRUE,250000,GBP,Traditional aid,,commitment,2023-11-23T10:30:14.718Z,1,incoming,shared,300978-403,236,United Kingdom,single,,,,2917,"United Kingdom, Government of",single,Governments,National Governments,National and Sub-National State Actors,44,2023,single,,,,,,,,,,26480,Coordination and support services,single,,,,206,Somalia,single,,,,6865,International NGO Safety Organisation,single,NGOs,International NGOs,International Actors,47; 48,2026; 2027,shared; shared,NULL; NULL,NULL; NULL,NULL; NULL,Primary,"United Kingdom, Government of",Email,2023-11-23T00:00:00.000Z
294680,310559,310559,2023,,financial,2023-11-23T10:30:39.341Z,2023-06-01T00:00:00Z,2023-06-01T00:00:00Z,Coordination and Support Services	To assist humanitarian and non-profit organizations in fulfilling their mandates though the provision of essential security coordination and information services that help to understand the operating environment and reduce the risks confronting their staff and operations.,earmarked,0.805,2023-11-23T00:00:00Z,Parked,Multiyear,TRUE,250000,GBP,Traditional aid,,commitment,2023-11-23T10:30:39.341Z,1,incoming,shared,300978-403,236,United Kingdom,single,,,,2917,"United Kingdom, Government of",single,Governments,National Governments,National and Sub-National State Actors,44,2023,single,,,,,,,,,,26480,Coordination and support services,single,,,,206,Somalia,single,,,,6865,International NGO Safety Organisation,single,NGOs,International NGOs,International Actors,48; 49,2027; 2028,shared; shared,NULL; NULL,NULL; NULL,NULL; NULL,Primary,"United Kingdom, Government of",Email,2023-11-23T00:00:00.000Z
294699,1750503,,,,financial,2023-11-23T12:53:36.835Z,2023-11-23T00:00:00Z,2022-06-22T00:00:00Z,7F-08672.01	Burkina Faso	Action contre la Faim (ACF)	Action contre la Faim ACF et Crédit add.,earmarked,0.994,2023-11-23T00:00:00Z,Standard,,TRUE,1740000,CHF,Traditional aid,,paid,2023-11-23T12:53:36.835Z,1,incoming,single,7F-08672.01,217,Switzerland,single,,,,2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,44,2023,single,,,,,,,,,,26481,Other,single,,,,36,Burkina Faso,single,,,,3564,Swisspeace,single,NGOs,International NGOs,International Actors,48,2027,single,,,,Primary,"Switzerland, Government of",Email,2023-11-23T00:00:00.000Z
295278,91595,,,,financial,2023-11-27T08:06:10.026Z,2023-11-23T00:00:00Z,,7F-01035.11	Colombia	WFP	JPOs4UN Programme - Volées 2023-2028,earmarked,0.928,2023-11-23T00:00:00Z,Standard,,TRUE,85000,CHF,Traditional aid,,paid,2023-11-27T08:06:10.026Z,1,incoming,single,7F-01035.11,217,Switzerland,single,,,,2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,44,2023,single,,,,,,,,,,6,Food Security,single,,,,49,Colombia,single,,,,3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,48,2027,single,,,,Primary,"Switzerland, Government of",Email,2023-11-23T00:00:00.000Z
296590,0,42475728,,296594|296595|296591|296593|296592,financial,2023-12-13T12:58:36.345Z,2023-06-01T00:00:00Z,2023-06-01T00:00:00Z,RESTORE: restoring the riverine eco-systems for climate adaptation,earmarked,0.824,2023-12-04T00:00:00Z,Parked,Multiyear,TRUE,0,GBP,Traditional aid,,commitment,2025-01-23T21:30:59.960Z,1,incoming,shared,OSRO/SOM/078/UK,236,United Kingdom,single,,,,2917,"United Kingdom, Government of",single,Governments,National Governments,National and Sub-National State Actors,44,2023,single,,,,,,,,,,6,Food Security,single,,,,206,Somalia,single,,,,4399,Food and Agriculture Organization of the United Nations,single,Multilateral Organizations,UN Agencies,International Actors,44; 45; 46; 47; 48; 49,2023; 2024; 2025; 2026; 2027; 2028,shared; shared; shared; shared; shared; shared,NULL; NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL; NULL,Primary,Food and Agriculture Organization of the United Nations,Email,2023-12-04T00:00:00.000Z
296595,9708738,9708738,,,financial,2023-12-13T13:22:26.247Z,2023-06-01T00:00:00Z,2023-06-01T00:00:00Z,RESTORE: restoring the riverine eco-systems for climate adaptation,earmarked,0.824,2023-12-04T00:00:00Z,Parked,Multiyear,TRUE,8000000,GBP,Traditional aid,296590,commitment,2023-12-13T13:23:55.938Z,1,incoming,single,OSRO/SOM/078/UK,236,United Kingdom,single,,,,2917,"United Kingdom, Government of",single,Governments,National Governments,National and Sub-National State Actors,44,2023,single,,,,,,,,,,6,Food Security,single,,,,206,Somalia,single,,,,4399,Food and Agriculture Organization of the United Nations,single,Multilateral Organizations,UN Agencies,International Actors,48,2027,single,,,,Primary,Food and Agriculture Organization of the United Nations,Email,2023-12-04T00:00:00.000Z
299249,2395210,,2027,,financial,2024-01-15T08:38:18.757Z,2024-01-12T00:00:00Z,2024-01-12T00:00:00Z,North	Gaza Cash-Plus Programme  Protection,earmarked,0.835,2024-01-12T00:00:00Z,Standard,,TRUE,2000000,CHF,Cash transfer programming (CTP),,commitment,2024-01-15T08:38:18.757Z,1,incoming,single,7F-11900.99,217,Switzerland,single,,,,2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,48,2027,single,,,,962,oPt Complex Emergency 2023-24,single,,,,10,Protection,single,,,,171,Occupied Palestinian Territory,single,,,,4319,International NGOs (Confidential),single,NGOs,International NGOs,International Actors,48,2027,single,,,,Primary,"Switzerland, Government of",Email,2024-01-12T00:00:00.000Z
299253,449102,,2027,,financial,2024-01-15T08:48:54.685Z,2024-01-12T00:00:00Z,2024-01-12T00:00:00Z,Support for Community Mental health in,earmarked,0.835,2024-01-12T00:00:00Z,Standard,,TRUE,375000,CHF,Traditional aid,,commitment,2024-01-15T08:48:54.685Z,1,incoming,single,7F-11700.99,217,Switzerland,single,,,,2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,48,2027,single,,,,962,oPt Complex Emergency 2023-24,single,,,,7,Health,single,,,,171,Occupied Palestinian Territory,single,,,,4319,International NGOs (Confidential),single,NGOs,International NGOs,International Actors,48,2027,single,,,,Primary,"Switzerland, Government of",Email,2024-01-12T00:00:00.000Z
299376,119760,,2027,,financial,2024-01-16T12:37:25.919Z,2024-01-12T00:00:00Z,2024-01-12T00:00:00Z,"Protection migrants,IDPs, emerg assist.",earmarked,0.835,2024-01-12T00:00:00Z,Standard,,TRUE,100000,CHF,Traditional aid,,commitment,2024-05-30T18:04:18.714Z,1,incoming,single,7F-11313.01,217,Switzerland,single,,,,2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,48,2027,single,,,,,,,,,,10,Protection,single,,,,127,Libya,single,,,,4319,International NGOs (Confidential),single,NGOs,International NGOs,International Actors,48,2027,single,,,,Primary,"Switzerland, Government of",Email,2024-01-12T00:00:00.000Z
299397,2994012,,2027,,financial,2024-01-16T13:55:01.525Z,2024-01-12T00:00:00Z,2024-01-12T00:00:00Z,FAO	UKR - agriculture,earmarked,0.835,2024-01-12T00:00:00Z,Standard,,TRUE,2500000,CHF,Traditional aid,,commitment,2024-01-16T13:55:01.525Z,1,incoming,single,7F-11308.01,217,Switzerland,single,,,,2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,48,2027,single,,,,,,,,,,26512,Agriculture,single,,,,234,Ukraine,single,,,,4399,Food and Agriculture Organization of the United Nations,single,Multilateral Organizations,UN Agencies,International Actors,48,2027,single,,,,Primary,"Switzerland, Government of",Email,2024-01-12T00:00:00.000Z
299432,215569,,2025,,financial,2024-01-16T15:01:37.962Z,2024-01-12T00:00:00Z,2024-01-12T00:00:00Z,Sexual & Gender-based violence,earmarked,0.835,2024-01-12T00:00:00Z,Standard,,TRUE,180000,CHF,Traditional aid,,commitment,2024-05-30T17:50:19.604Z,1,incoming,single,7F-11306.01,217,Switzerland,single,,,,2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,48,2027,single,,,,,,,,,,13,Protection - Gender-Based Violence,single,,,,,,,,,,4293,United Nations Population Fund,single,Multilateral Organizations,UN Agencies,International Actors,48,2027,single,,,,Primary,"Switzerland, Government of",Email,2024-01-12T00:00:00.000Z
299437,263473,,2027,,financial,2024-01-16T15:04:00.517Z,2024-01-12T00:00:00Z,2024-01-12T00:00:00Z,Sexual & Gender-based violence,earmarked,0.835,2024-01-12T00:00:00Z,Standard,,TRUE,220000,CHF,Traditional aid,,commitment,2024-01-16T15:04:00.517Z,1,incoming,single,7F-11306.01,217,Switzerland,single,,,,2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,48,2027,single,,,,,,,,,,13,Protection - Gender-Based Violence,single,,,,,,,,,,2178,Norwegian Refugee Council,single,NGOs,International NGOs,International Actors,48,2027,single,,,,Primary,"Switzerland, Government of",Email,2024-01-12T00:00:00.000Z
299447,479042,,2027,,financial,2024-01-16T15:09:46.992Z,2024-01-12T00:00:00Z,2024-01-12T00:00:00Z,GBV Adolescent Girls,earmarked,0.835,2024-01-12T00:00:00Z,Standard,,TRUE,400000,CHF,Traditional aid,,commitment,2024-01-16T15:09:46.992Z,1,incoming,single,7F-11304.01,217,Switzerland,single,,,,2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,48,2027,single,,,,,,,,,,13,Protection - Gender-Based Violence,single,,,,,,,,,,4319,International NGOs (Confidential),single,NGOs,International NGOs,International Actors,48,2027,single,,,,Primary,"Switzerland, Government of",Email,2024-01-12T00:00:00.000Z
299947,877385,,2023,,financial,2024-02-16T14:15:15.277Z,2024-01-18T00:00:00Z,2023-11-20T00:00:00Z,Iceland Contribution to OCHA 2027,unearmarked,143.38,2024-01-19T00:00:00Z,Standard,,TRUE,120000000,ISK,Traditional aid,,commitment,2024-02-26T07:23:21.404Z,3,incoming,single,OCT/ISL/2027/75893/OCHA(OCHA)/Unallocated/82265 N/A,102,Iceland,single,,,,4845,"Iceland, Government of",single,Governments,National Governments,National and Sub-National State Actors,45,2024,single,,,,,,,,,,,,,,,,251,Global,single,,,,4396,Office for the Coordination of Humanitarian Affairs,single,Multilateral Organizations,UN Agencies,International Actors,48,2027,single,,,,Primary,Office for the Coordination of Humanitarian Affairs,From OCT-OCHA,2024-02-22T00:00:00.000Z
299965,88819,,2026,,financial,2024-01-19T07:23:04.331Z,2020-04-30T00:00:00Z,,Protection,unearmarked,0.957,2024-01-12T00:00:00Z,Standard,,TRUE,85000,CHF,Traditional aid,,commitment,2024-01-19T07:23:04.331Z,1,incoming,single,7F-01035.11,217,Switzerland,single,,,,2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,48,2027,single,,,,,,,,,,10,Protection,single,,,,114,Jordan,single,,,,2915,United Nations Children's Fund,single,Multilateral Organizations,UN Agencies,International Actors,48,2027,single,,,,Primary,"Switzerland, Government of",Email,2024-01-12T00:00:00.000Z
299975,88819,,2027,,financial,2024-01-19T11:52:27.178Z,2020-04-30T00:00:00Z,,Energy conservation&efficiency,unearmarked,0.957,2024-01-12T00:00:00Z,Standard,,TRUE,85000,CHF,Traditional aid,,commitment,2024-01-19T11:52:27.178Z,1,incoming,single,7F-01035.11,217,Switzerland,single,,,,2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,48,2027,single,,,,,,,,,,26481,Other,single,,,,217,Switzerland,single,,,,4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,48,2027,single,,,,Primary,"Switzerland, Government of",Email,2024-01-12T00:00:00.000Z
299981,88819,,2027,,financial,2024-01-19T12:07:13.742Z,2020-04-30T00:00:00Z,,"Protection, access & security",unearmarked,0.957,2024-01-12T00:00:00Z,Standard,,TRUE,85000,CHF,Traditional aid,,commitment,2024-01-19T12:07:13.742Z,1,incoming,single,7F-01035.11,217,Switzerland,single,,,,2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,48,2027,single,,,,,,,,,,26480,Coordination and support services,single,,,,237,United States,single,,,,4396,Office for the Coordination of Humanitarian Affairs,single,Multilateral Organizations,UN Agencies,International Actors,48,2027,single,,,,Primary,"Switzerland, Government of",Email,2024-01-12T00:00:00.000Z
300049,102881,,2027,,financial,2024-01-22T10:54:08.180Z,2024-01-12T00:00:00Z,2024-01-12T00:00:00Z,Humanitarian efficiency,earmarked,0.972,2024-01-12T00:00:00Z,Standard,,TRUE,100000,CHF,Traditional aid,,commitment,2024-01-22T10:54:08.180Z,1,incoming,single,7F-04334.08,217,Switzerland,single,,,,2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,48,2027,single,,,,,,,,,,26480,Coordination and support services,single,,,,156,Nepal,single,,,,2646,Swiss Development Cooperation/Swiss Humanitarian Aid,single,Governments,International Government Entities,International Actors,48,2027,single,,,,Primary,"Switzerland, Government of",Email,2024-01-12T00:00:00.000Z
300087,3086420,,2027,,financial,2024-01-22T14:00:42.672Z,2024-01-12T00:00:00Z,2024-01-12T00:00:00Z,Disaster Risk Reduction (DRR) - GFDRR,unearmarked,0.972,2024-01-12T00:00:00Z,Standard,,TRUE,3000000,CHF,Traditional aid,,paid,2024-01-22T14:00:42.672Z,1,incoming,single,7F-06009.14,217,Switzerland,single,,,,2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,48,2027,single,,,,,,,,,,26481,Other,single,,,,251,Global,single,,,,4820,World Bank,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,48,2027,single,,,,Primary,"Switzerland, Government of",Email,2024-01-12T00:00:00.000Z
300142,2212389,,2027,,financial,2024-01-23T11:09:50.797Z,2024-01-12T00:00:00Z,2023-06-14T00:00:00Z,Disaster Risk Reduction (DRR),earmarked,0.904,2024-01-12T00:00:00Z,Standard,,TRUE,2000000,CHF,Traditional aid,,commitment,2024-01-23T11:09:50.797Z,1,incoming,single,7F-07493.20,217,Switzerland,single,,,,2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,48,2027,single,,,,,,,,,,26481,Other,single,,,,251,Global,single,,,,3582,UN Office for Disaster Risk Reduction,single,Multilateral Organizations,UN Agencies,International Actors,48,2027,single,,,,Primary,"Switzerland, Government of",Email,2024-01-12T00:00:00.000Z
300150,1659292,,2027,,financial,2024-01-23T11:21:05.013Z,2024-01-12T00:00:00Z,2023-06-14T00:00:00Z,Enhancing Protection and Justice,earmarked,0.904,2024-01-12T00:00:00Z,Standard,,TRUE,1500000,CHF,Traditional aid,,commitment,2024-01-23T11:21:05.013Z,1,incoming,single,7F-07868.99,217,Switzerland,single,,,,2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,48,2027,single,,,,600,Syrian Arab Republic - Civil Unrest (from 2012),single,,,,10,Protection,single,,,,114,Jordan,single,,,,8618,Terre des Hommes - Lausanne,single,NGOs,International NGOs,International Actors,48,2027,single,,,,Primary,"Switzerland, Government of",Email,2024-01-12T00:00:00.000Z
300266,541126,,2027,,financial,2024-01-24T11:12:50.972Z,2024-01-12T00:00:00Z,2024-01-12T00:00:00Z,Durable Solutions Phase II,earmarked,0.924,2024-01-12T00:00:00Z,Standard,,TRUE,500000,CHF,Traditional aid,,commitment,2024-01-24T11:12:50.972Z,1,incoming,single,7F-10331.02,217,Switzerland,single,,,,2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,48,2027,single,,,,,,,,,,4,Emergency Shelter and NFI,single,,,,71,Ethiopia,single,,,,2986,International Organization for Migration,single,Multilateral Organizations,UN Agencies,International Actors,48,2027,single,,,,Primary,"Switzerland, Government of",Email,2024-01-12T00:00:00.000Z
300471,23952,,2027,,financial,2024-01-29T13:53:25.029Z,2024-01-12T00:00:00Z,2024-01-12T00:00:00Z,Humanitarian efficiency,softly earmarked,0.835,2024-01-12T00:00:00Z,Standard,,TRUE,20000,CHF,Traditional aid,,commitment,2024-01-29T13:53:25.029Z,1,incoming,single,7F-06043.06,217,Switzerland,single,,,,2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,48,2027,single,,,,,,,,,,26480,Coordination and support services,single,,,,217,Switzerland,single,,,,2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,48,2027,single,,,,Primary,"Switzerland, Government of",Email,2024-01-12T00:00:00.000Z
300477,95808,,2027,,financial,2024-01-29T14:10:08.587Z,2024-01-12T00:00:00Z,2024-01-12T00:00:00Z,Disaster Risk Reduction (DRR),softly earmarked,0.835,2024-01-12T00:00:00Z,Standard,,TRUE,80000,CHF,Traditional aid,,commitment,2024-01-29T14:10:08.587Z,1,incoming,single,7F-06053.07,217,Switzerland,single,,,,2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,48,2027,single,,,,,,,,,,26481,Other,single,,,,251,Global,single,,,,4319,International NGOs (Confidential),single,NGOs,International NGOs,International Actors,48,2027,single,,,,Primary,"Switzerland, Government of",Email,2024-01-12T00:00:00.000Z
